AU06_r,AU12_r,sigmas,pis,as,bs
0.4603883819677778,0.5697351453631668,"[[ 0.01020119  0.00236173]
 [ 0.00236173  0.01199402]]",0.04397503957575037,[ 10.75151039  11.0746622 ],[ 12.60162104   8.36360186]
0.04180728679904204,0.1032778095650455,"[[  4.39011939e-03  -8.17613998e-05]
 [ -8.17613998e-05   5.30716746e-03]]",0.26876911854415664,[ 0.33968038  1.69894782],[  7.78522809  14.75132189]
0.27699617025876716,0.31347215673330775,"[[ 0.0061404   0.00062605]
 [ 0.00062605  0.01186954]]",0.11883835637275636,[ 8.75724771  5.37010891],[ 22.85780207  11.76094657]
0.1544935344938792,0.17013290414704973,"[[  5.73663764e-03   2.87753642e-05]
 [  2.87753642e-05   7.81910264e-03]]",0.27596197977468556,[ 3.36337927  2.90191697],[ 18.4069769   14.15484806]
0.02982748200894891,0.004016560523103831,"[[  4.11743956e-03   2.47000296e-05]
 [  2.47000296e-05   2.25836359e-04]]",0.2924555057326512,[ 0.17980324  0.1       ],[  5.84830317  24.79692348]
