AU06_r,AU12_r,sigmas,pis,as,bs
0.23829221884879567,0.26407636587209643,"[[  6.04764073e-03   8.54157357e-05]
 [  8.54157357e-05   9.68436408e-03]]",0.143318384876497,[ 6.91361927  5.03525055],[ 22.0995785   14.03215267]
0.5031804607846586,0.6117961619070404,"[[ 0.00873652  0.00079507]
 [ 0.00079507  0.01003194]]",0.025865233992937543,[ 13.89500905  13.87219619],[ 13.71935624   8.80234323]
0.03235172833887587,0.04340903344459238,"[[  4.23481018e-03  -3.75092275e-05]
 [ -3.75092275e-05   4.47338685e-03]]",0.5150018117440395,[ 0.20680277  0.35953994],[ 6.18552243  7.92306644]
0.13286045600880808,0.15520664777071602,"[[  6.07588277e-03  -7.82239070e-05]
 [ -7.82239070e-05   6.39421492e-03]]",0.27148654194826094,[ 2.38638848  3.02740682],[ 15.57522742  16.47824491]
0.35778417546614505,0.4517663123361318,"[[ 0.00643772  0.0003175 ]
 [ 0.0003175   0.01080818]]",0.04432802743826507,[ 12.41221809   9.90063142],[ 22.27969659  12.01475083]
