AU06_r,AU12_r,sigmas,pis,as,bs
0.36032135087961964,0.45650511378767616,"[[ 0.00642123  0.00031789]
 [ 0.00031789  0.01070607]]",0.04332363157635462,[ 12.57339744  10.12278605],[ 22.32155787  12.05174331]
0.23985519481863166,0.266590999924786,"[[  6.08705906e-03   9.53441460e-05]
 [  9.53441460e-05   9.70732024e-03]]",0.14230015497198664,[ 6.94448806  5.10295844],[ 22.00834769  14.03856711]
0.03235014983312385,0.043451279234031734,"[[  4.23215497e-03  -3.74833517e-05]
 [ -3.74833517e-05   4.47728716e-03]]",0.5152827665885549,[ 0.20693143  0.35991285],[ 6.18968279  7.92322313]
0.13356829783145804,0.15551358163768317,"[[  6.10109197e-03  -7.31395181e-05]
 [ -7.31395181e-05   6.39961792e-03]]",0.27378746967655426,[ 2.40000542  3.03584255],[ 15.56837077  16.48555563]
0.504891218816201,0.6128449457408082,"[[ 0.00867679  0.00075141]
 [ 0.00075141  0.01005281]]",0.025305977186549478,[ 14.04089998  13.85149104],[ 13.76885281   8.75045932]
