AU06_r,AU12_r,sigmas,pis,as,bs
0.1337718551416491,0.15560885569647404,"[[  6.10805015e-03  -7.15531368e-05]
 [ -7.15531368e-05   6.40147417e-03]]",0.274451627294095,[ 2.40403868  3.03837187],[ 15.56714574  16.48732834]
0.0323501100467491,0.04346371348912415,"[[  4.23139686e-03  -3.74775958e-05]
 [ -3.74775958e-05   4.47839255e-03]]",0.5153684039796035,[ 0.20697376  0.36002645],[ 6.19095686  7.9233534 ]
0.36109737370307704,0.4579232509826682,"[[ 0.00641613  0.00031854]
 [ 0.00031854  0.01067872]]",0.04304041565440842,[ 12.62295735  10.18661454],[ 22.33425438  12.05862966]
0.5054292873480858,0.6131636246663213,"[[ 0.00865779  0.00073822]
 [ 0.00073822  0.01006028]]",0.02513261780692556,[ 14.08748222  13.84356823],[ 13.78482866   8.73371404]
0.2403175406255858,0.2673310503614893,"[[  6.09794123e-03   9.85166378e-05]
 [  9.85166378e-05   9.71582554e-03]]",0.1420069352649675,[ 6.95450036  5.12190105],[ 21.98429595  14.03749344]
