AU06_r,AU12_r,sigmas,pis,as,bs
0.5053106147851314,0.6130940683481605,"[[ 0.00866199  0.00074111]
 [ 0.00074111  0.01005855]]",0.025170711754694427,[ 14.07717407  13.84544252],[ 13.78128301   8.73745827]
0.13372751074609587,0.15558788518384678,"[[  6.10654267e-03  -7.19030062e-05]
 [ -7.19030062e-05   6.40106248e-03]]",0.2743069710198284,[ 2.40315671  3.0378167 ],[ 15.56739175  16.48694705]
0.360927006258935,0.4576125113208398,"[[ 0.00641728  0.00031838]
 [ 0.00031838  0.01068463]]",0.04310196537419705,[ 12.61200777  10.17269698],[ 22.33136735  12.05723933]
0.03235010322453872,0.04346099403980472,"[[  4.23156190e-03  -3.74787871e-05]
 [ -3.74787871e-05   4.47815214e-03]]",0.5153495730906752,[ 0.20696433  0.36000148],[ 6.19067626  7.92332225]
0.2402164354276963,0.26716927279449226,"[[  6.09557703e-03   9.78134997e-05]
 [  9.78134997e-05   9.71391206e-03]]",0.1420707787606049,[ 6.95229411  5.1177912 ],[ 21.98949788  14.03782182]
