AU06_r,AU12_r,sigmas,pis,as,bs
0.1026849986075257,0.0012756227276575459,"[[  7.08616417e-03  -1.65742771e-06]
 [ -1.65742771e-06   1.00728585e-04]]",0.06916448934623867,[ 2.  2.],[   17.4770417   1565.86168562]
0.3408857843958081,0.41327477041824456,"[[ 0.00648666  0.00038273]
 [ 0.00038273  0.01205981]]",0.05610244915674713,[ 11.4665931    7.89617459],[ 22.17104633  11.21018069]
0.08910436019632793,0.12200839070263655,"[[ 0.00422695 -0.00027527]
 [-0.00027527  0.00682818]]",0.2935666709436794,[ 2.  2.],[ 20.44559072  14.39231522]
0.21590352781980973,0.2190306811561115,"[[  5.81121510e-03   3.11437484e-05]
 [  3.11437484e-05   1.02163537e-02]]",0.2248392059002508,[ 6.07368198  3.44828216],[ 22.05778046  12.29509288]
0.0011818859395052626,0.08631251572858653,"[[  1.00465976e-04   1.66845512e-06]
 [  1.66845512e-06   4.51948011e-03]]",0.13824419377051905,[ 2.  2.],[ 1690.21067207    21.17161055]
0.001062383137262955,0.0011013668555189585,"[[  1.00193456e-04   2.41727816e-09]
 [  2.41727816e-09   1.00285379e-04]]",0.18878316954589452,[ 2.  2.],[ 1880.56000105  1813.92535673]
0.4936940537982001,0.6044762389914344,"[[ 0.00904295  0.00106416]
 [ 0.00106416  0.01009173]]",0.029299821336670313,[ 13.1527288   13.71626496],[ 13.48872798   8.97489157]
