AU06_r,AU12_r,sigmas,pis,as,bs
0.08874979056961144,0.12195997357550464,"[[ 0.00419479 -0.00027442]
 [-0.00027442  0.00682626]]",0.29242021930078244,[ 2.  2.],[ 20.53526445  14.39882284]
0.34051757658229,0.41238217733890786,"[[ 0.00647978  0.00038519]
 [ 0.00038519  0.01209231]]",0.05636663143305795,[ 11.46057623   7.85152219],[ 22.19576641  11.18790924]
0.0011816219845122897,0.08631110906096584,"[[  1.00464958e-04   1.66572267e-06]
 [  1.66572267e-06   4.51941352e-03]]",0.13823312204486182,[ 2.  2.],[ 1690.58868421    21.17198819]
0.49347113659074826,0.6042394896365585,"[[ 0.00904918  0.00107178]
 [ 0.00107178  0.01010206]]",0.02939153559076694,[ 13.1372423   13.69921309],[ 13.48486652   8.97261377]
0.0010623850678173241,0.0011013659192199948,"[[  1.00193465e-04   2.41546611e-09]
 [  2.41546611e-09   1.00285375e-04]]",0.18878323351752602,[ 2.  2.],[ 1880.55658008  1813.9269005 ]
0.2155702312726739,0.21846991313134626,"[[  5.79994866e-03   3.04436577e-05]
 [  3.04436577e-05   1.02305233e-02]]",0.22563515416621596,[ 6.06946176  3.42765149],[ 22.08591815  12.26170108]
0.10269420636143466,0.0012759366168395236,"[[  7.08686340e-03  -1.62484042e-06]
 [ -1.62484042e-06   1.00729866e-04]]",0.06917010394678906,[ 2.  2.],[   17.47529535  1565.47598086]
