AU06_r,AU12_r,sigmas,pis,as,bs
0.3379984665477724,0.40624728365954516,"[[ 0.00643173  0.00040378]
 [ 0.00040378  0.01231018]]",0.058277628258000945,[ 11.42073969   7.55392076],[ 22.36858428  11.04047006]
0.2131562285995474,0.21446385484964517,"[[  5.72246635e-03   2.92355350e-05]
 [  2.92355350e-05   1.03310634e-02]]",0.23160015419712784,[ 6.03427263  3.28280775],[ 22.27488196  12.02423667]
0.001062397758875446,0.0011013586544261968,"[[  1.00193521e-04   2.40189366e-09]
 [  2.40189366e-09   1.00285347e-04]]",0.1887836193172671,[ 2.  2.],[ 1880.53409167  1813.93887873]
0.10275727301217519,0.001278262411086241,"[[  7.09076844e-03  -1.40267537e-06]
 [ -1.40267537e-06   1.00739365e-04]]",0.06921174529265203,[ 2.  2.],[   17.46334251  1562.62396348]
0.0011796471605798559,0.08629991501267403,"[[  1.00457373e-04   1.64393485e-06]
 [  1.64393485e-06   4.51882879e-03]]",0.13814966519501248,[ 2.  2.],[ 1693.42221338    21.17499385]
0.4919920834084422,0.6026490967669111,"[[ 0.00908945  0.00112227]
 [ 0.00112227  0.01017358]]",0.03000825061454166,[ 13.03649734  13.58236001],[ 13.46087483   8.95539883]
0.08611258774024433,0.12163751836328876,"[[ 0.00395581 -0.0002642 ]
 [-0.0002642   0.00681097]]",0.28396893712539795,[ 2.  2.],[ 21.22540818  14.44229533]
