AU06_r,AU12_r,sigmas,pis,as,bs
0.2710991521056217,0.29910852089645124,"[[ 0.00621109  0.00068217]
 [ 0.00068217  0.01177682]]",0.13332272031224612,[ 8.35385691  5.02540943],[ 22.46090901  11.77588201]
0.0011332204989722094,0.08599518935455315,"[[  1.00292877e-04   1.18956080e-06]
 [  1.18956080e-06   4.50226784e-03]]",0.13578579954075165,[ 2.  2.],[ 1762.88159349    21.2571149 ]
0.45681039403694157,0.5660264974588408,"[[ 0.01037175  0.00251618]
 [ 0.00251618  0.0122218 ]]",0.045662459554077904,[ 10.47195973  10.8102866 ],[ 12.45212402   8.28826558]
0.03171202386226701,0.11307216677503766,"[[  6.32587553e-04  -8.63028709e-05]
 [ -8.63028709e-05   6.13262432e-03]]",0.10002087702470157,[ 2.  2.],[ 61.06756102  15.68781882]
0.14710891137870408,0.1502888256427215,"[[ 0.00544868  0.00013049]
 [ 0.00013049  0.00851995]]",0.32725282616833,[ 3.24039858  2.10233019],[ 18.78680934  11.88626932]
0.0010621503062023948,0.0011012403631571574,"[[  1.00192351e-04   2.06973345e-09]
 [  2.06973345e-09   1.00284901e-04]]",0.18877069520868267,[ 2.  2.],[ 1880.97267187  1814.13394034]
0.10243049924299624,0.0012785237090769286,"[[  7.00201461e-03  -2.78216977e-06]
 [ -2.78216977e-06   1.00743594e-04]]",0.06918462219121022,[ 2.  2.],[   17.52543446  1562.30419381]
