AU06_r,AU12_r,sigmas,pis,as,bs
0.10313339042967831,0.001156582457256882,"[[ 7.10932573e-03 -1.23014082e-06]
 [-1.23014082e-06  1.00323210e-04]]",0.06599278327178373,[2. 2.],[  17.3923616  1727.23252246]
0.015112141490271413,0.1209487736468111,"[[ 2.10533706e-04 -6.19901438e-06]
 [-6.19901438e-06  6.41744288e-03]]",0.03935521859609235,[2. 2.],[130.34391706  14.53592624]
0.22568596044300074,0.13251676106774712,"[[3.45106615e-03 8.34002275e-05]
 [8.34002275e-05 7.32115627e-03]]",0.04865327428069456,[11.20238521  2.        ],[38.43466437 13.09243045]
0.09144379381043286,0.016816965612454545,"[[4.38735129e-03 6.14421392e-06]
 [6.14421392e-06 2.41728111e-04]]",0.02626533598891573,[2. 2.],[ 19.87135853 116.92751915]
0.22861393402711497,0.26042264725543984,"[[0.00770078 0.0001438 ]
 [0.0001438  0.00847086]]",0.1574307422066562,[5.0067002  5.66082738],[16.89354059 16.07625057]
0.001114432711595122,0.08552288196155322,"[[1.00235799e-04 8.38814339e-07]
 [8.38814339e-07 4.43885311e-03]]",0.13422851889845103,[2. 2.],[1792.63504543   21.3855543 ]
0.4966803202777072,0.6064222517543681,"[[0.00889794 0.00089209]
 [0.00089209 0.01022618]]",0.028456378627265532,[13.45762229 13.54719055],[13.63751666  8.79234351]
0.11627637528149247,0.1578512783612314,"[[5.03113589e-03 2.36381566e-05]
 [2.36381566e-05 5.77174324e-03]]",0.14878915889743577,[2.25855833 3.47776465],[17.16549343 18.55414213]
0.0010623764890374187,0.0011009748957801475,"[[1.00193473e-04 1.80273458e-09]
 [1.80273458e-09 1.00283752e-04]]",0.18877048297913873,[2. 2.],[1880.57178189 1814.57184707]
0.10285232807716345,0.11287043915548686,"[[4.54187982e-03 1.92511970e-05]
 [1.92511970e-05 5.44349996e-03]]",0.11830927028202494,[2. 2.],[17.44535469 15.71943137]
0.3435679295603248,0.4498703707271162,"[[0.00622719 0.00040451]
 [0.00040451 0.00926896]]",0.04374883597154138,[12.09937668 11.56194475],[23.11746295 14.13866925]
