AU06_r,AU12_r,sigmas,pis,as,bs
0.10387718433579335,0.01604950725181449,"[[5.65700826e-03 2.75264805e-05]
 [2.75264805e-05 2.26123009e-04]]",0.026389446396850556,[2. 2.],[ 17.25350608 122.61441767]
0.10280514052767864,0.0011549062748042553,"[[ 7.09012472e-03 -1.69315594e-06]
 [-1.69315594e-06  1.00318138e-04]]",0.06591933244381773,[2. 2.],[  17.4542801  1729.74225791]
0.5795018956609754,0.623083821246764,"[[0.00579859 0.00017123]
 [0.00017123 0.01594499]]",0.009299046658890716,[23.7734343   8.55418823],[17.25047688  5.17460385]
0.1154190994517484,0.1155744542055295,"[[ 5.59028778e-03 -3.04821197e-05]
 [-3.04821197e-05  5.64768865e-03]]",0.11470882854906389,[2. 2.],[15.32815461 15.30486217]
0.17598897018548817,0.22799165234676663,"[[0.01005985 0.00017581]
 [0.00017581 0.00581562]]",0.07560543237902455,[2.36096519 6.67224788],[11.05445049 22.59306869]
0.43978802918189175,0.5794640534330705,"[[0.00583243 0.00048741]
 [0.00048741 0.00762584]]",0.027298551485609546,[18.13782851 17.93743493],[23.10437753 13.01778105]
0.0011142122384794032,0.08556451027380099,"[[1.00235129e-04 8.55580225e-07]
 [8.55580225e-07 4.44921521e-03]]",0.13422165095298041,[2. 2.],[1792.99015621   21.37417691]
0.3158874543771191,0.3858443534231491,"[[0.00632247 0.00024706]
 [0.00024706 0.01025843]]",0.05942124580481338,[10.48117474  8.52711021],[22.69891708 13.5727602 ]
0.015014378724582651,0.11767866391834687,"[[ 2.09325429e-04 -1.10118331e-05]
 [-1.10118331e-05  6.17758551e-03]]",0.038333290933990044,[2. 2.],[131.20564485  14.99543429]
0.2164587096018516,0.21595440343174455,"[[5.07001186e-03 4.37456712e-05]
 [4.37456712e-05 1.06747366e-02]]",0.136588341901572,[7.02461623 3.20942183],[25.42783738 11.65214977]
0.11624484333676552,0.11286452526880991,"[[ 5.65553126e-03 -3.58710681e-05]
 [-3.58710681e-05  5.42332481e-03]]",0.0013183170853071327,[2. 2.],[15.20506426 15.72035983]
0.10550283777249414,0.13761150225101018,"[[ 4.78366085e-03 -1.52744784e-06]
 [-1.52744784e-06  5.81321412e-03]]",0.12212528634249185,[2.         2.67167549],[16.95683606 16.74294788]
0.0010623472219200652,0.0011010315736133293,"[[1.00193325e-04 1.86367652e-09]
 [1.86367652e-09 1.00283972e-04]]",0.18877122906558827,[2. 2.],[1880.62364577 1814.47833535]
