AU06_r,AU12_r,sigmas,pis,as,bs
0.001114875391561777,0.08562026768445913,"[[1.00236927e-04 8.97815054e-07]
 [8.97815054e-07 4.45587634e-03]]",0.1343009272201384,[2. 2.],[1791.92245549   21.35895523]
0.09498668862318693,0.018239317097279578,"[[4.74386557e-03 1.90433060e-06]
 [1.90433060e-06 2.67442695e-04]]",0.031325654979568386,[2. 2.],[ 19.05558188 107.65322821]
0.22724735965808582,0.2460780994829209,"[[7.02841516e-03 3.10268204e-05]
 [3.10268204e-05 8.05894535e-03]]",0.1330607848396914,[5.45056169 5.41884575],[18.53458691 16.60199139]
0.10303471442413986,0.0011585117053895457,"[[ 7.10329053e-03 -1.38893426e-06]
 [-1.38893426e-06  1.00328392e-04]]",0.06608462858060335,[2. 2.],[  17.4109336 1724.3528635]
0.0010623563414716576,0.0011010331468055854,"[[1.00193376e-04 1.81994725e-09]
 [1.81994725e-09 1.00283992e-04]]",0.1887723458113961,[2. 2.],[1880.60748482 1814.4757399 ]
0.10687734564221667,0.14226977754851292,"[[4.90689939e-03 4.65934084e-05]
 [4.65934084e-05 6.38322767e-03]]",0.24458130711019718,[2.         2.57752217],[16.71303959 15.53962269]
0.30848816705813714,0.3925569026225739,"[[5.78562353e-03 9.18065878e-05]
 [9.18065878e-05 8.30497113e-03]]",0.038890880942720314,[11.06585863 10.87870939],[24.80539938 16.83373005]
0.40681966306704614,0.5416142677443846,"[[0.0068846  0.00011139]
 [0.00011139 0.00643312]]",0.02307912361551736,[13.85292903 20.36047157],[20.19883957 17.23172787]
0.6350325892454228,0.6628348389162425,"[[ 0.00317822 -0.0003046 ]
 [-0.0003046   0.01307933]]",0.003250041022614653,[45.67367735 10.66293441],[26.24968237  5.42393035]
0.0152952487321863,0.11531490179309811,"[[ 2.15007844e-04 -1.62258980e-05]
 [-1.62258980e-05  5.99193826e-03]]",0.037825501635777185,[2. 2.],[128.75956037  15.3438122 ]
0.49487359467687103,0.6458411907361464,"[[0.00546405 0.00013996]
 [0.00013996 0.00573003]]",0.013351665339727585,[22.14499923 25.13471368],[22.6038002  13.78307918]
0.40241424612305704,0.4017346695856368,"[[0.01633085 0.00015411]
 [0.00015411 0.01021342]]",0.008194190219396887,[5.52326426 9.05194971],[ 8.20205564 13.48020994]
0.19811634630271888,0.15652859642550193,"[[ 4.99634661e-03 -3.41303886e-05]
 [-3.41303886e-05  9.70610784e-03]]",0.07728294868265109,[6.10128707 2.        ],[24.69519783 10.777218  ]
