AU06_r,AU12_r,sigmas,pis,as,bs
0.4590395025499981,0.603321712883675,"[[0.00573131 0.00042244]
 [0.00042244 0.0066948 ]]",0.02305829967993855,[19.42990448 20.96411269],[22.89739931 13.78370467]
0.014117683295192468,0.12328319003763354,"[[ 1.95207384e-04 -7.47044180e-07]
 [-7.47044180e-07  6.51090610e-03]]",0.03452751726027263,[2. 2.],[139.66630305  14.22281188]
0.3411340973821369,0.4262168317454465,"[[0.00682661 0.00016697]
 [0.00016697 0.01007033]]",0.04805520226908585,[10.89047867  9.92437524],[21.03385477 13.36042841]
0.5989192001286125,0.6178191656674304,"[[0.00495322 0.00016055]
 [0.00016055 0.01909143]]",0.006949248578084261,[28.44667751  7.0232316 ],[19.05000903  4.34454718]
0.09196854932621143,0.12180134739774315,"[[3.73416152e-03 2.37939032e-05]
 [2.37939032e-05 5.49695154e-03]]",0.18035660300287096,[2.         2.24834435],[19.74656461 16.21076464]
0.18368131037515298,0.21984559447489957,"[[0.00651925 0.00011326]
 [0.00011326 0.00849199]]",0.10698409032850006,[4.04097939 4.22039406],[17.95896921 14.97668863]
0.0748682564754514,0.014621387526264738,"[[3.03594615e-03 6.86275680e-06]
 [6.86275680e-06 2.05779869e-04]]",0.021841861414150926,[2. 2.],[ 24.71359124 134.7859238 ]
0.10362242720878863,0.0011543204833238433,"[[ 7.12537038e-03 -5.71971069e-07]
 [-5.71971069e-07  1.00318230e-04]]",0.06583549309177368,[2. 2.],[  17.30084108 1730.62107785]
0.001062380892579062,0.0011008625808158756,"[[1.00193532e-04 1.65264899e-09]
 [1.65264899e-09 1.00283330e-04]]",0.18876693551830392,[2. 2.],[1880.56397867 1814.75718192]
0.2021840987216524,0.0815694235012917,"[[ 4.09905415e-03 -2.03570646e-05]
 [-2.03570646e-05  3.08823284e-03]]",0.04468493706847537,[7.75415025 2.        ],[30.59777901 22.51899148]
0.1569081131562242,0.1949040649096287,"[[0.00898841 0.0001289 ]
 [0.0001289  0.00519954]]",0.06464238783753838,[2.15240408 5.68709276],[11.56520449 23.49184081]
0.001113837412709926,0.08545274706513885,"[[1.00234244e-04 8.10309594e-07]
 [8.10309594e-07 4.42622428e-03]]",0.13412756491971312,[2. 2.],[1793.59420179   21.40474787]
0.24831222233586,0.26755041937024854,"[[5.23984775e-03 1.45739036e-05]
 [1.45739036e-05 9.76679431e-03]]",0.08016985903129237,[8.59703761 5.1007519 ],[26.02484903 13.96388613]
