AU06_r,AU12_r,sigmas,pis,as,bs
0.33740576478221546,0.43515856255645496,"[[0.00655197 0.00019633]
 [0.00019633 0.00910217]]",0.04497902715486493,[11.17538074 11.31588858],[21.94610652 14.6881696 ]
0.10893522559445253,0.13614190750163938,"[[4.77498221e-03 3.48435502e-05]
 [3.48435502e-05 5.99309651e-03]]",0.24769761398474863,[2.10555716 2.53547877],[17.22296721 16.08831474]
0.18258516456916324,0.22083848789632812,"[[0.00782665 0.00011822]
 [0.00011822 0.00610105]]",0.03837470005272026,[3.29916267 6.0075068 ],[14.77000894 21.19566262]
0.253694856729692,0.28819806036377005,"[[6.27266655e-03 2.55303534e-05]
 [2.55303534e-05 9.08452356e-03]]",0.03042763756470342,[7.40381489 6.21967568],[21.78012281 15.3615788 ]
0.0011144869160763912,0.08554546005696176,"[[1.00235915e-04 8.48693453e-07]
 [8.48693453e-07 4.44336176e-03]]",0.13424600433178116,[2. 2.],[1792.54776108   21.37938213]
0.001062368411071772,0.0011009923817657569,"[[1.00193433e-04 1.81446454e-09]
 [1.81446454e-09 1.00283822e-04]]",0.18877085946797792,[2. 2.],[1880.58609646 1814.54299623]
0.2210447995993376,0.25461806154316124,"[[7.39587012e-03 9.54251281e-05]
 [9.54251281e-05 8.29426944e-03]]",0.0592150939230284,[4.92512141 5.57149812],[17.35597917 16.31028861]
0.2748716994504006,0.2700583129094439,"[[0.02014342 0.0002958 ]
 [0.0002958  0.00784017]]",0.004715166989824092,[2.44495827 6.52007013],[ 6.44994897 17.62312345]
0.01522445418058494,0.11952198290437656,"[[ 2.12396290e-04 -8.57232862e-06]
 [-8.57232862e-06  6.30487008e-03]]",0.039770291864762386,[2. 2.],[129.36759954  14.73332346]
0.2274284809956907,0.15483998281525355,"[[3.63807907e-03 9.08603334e-05]
 [9.08603334e-05 9.56578479e-03]]",0.057325871391548176,[10.75646371  2.        ],[36.53956387 10.91656046]
0.21492156621590786,0.250408727638433,"[[0.00761254 0.00010681]
 [0.00010681 0.00802214]]",0.02791652017407532,[4.54876554 5.60872451],[16.61600457 16.78955435]
0.45828697855282347,0.6013052429801113,"[[0.00568236 0.00033216]
 [0.00033216 0.00687387]]",0.023287293995817505,[19.56409505 20.37019469],[23.12552077 13.5064344 ]
0.5972251340885844,0.6267959945533527,"[[0.00504084 0.00012012]
 [0.00012012 0.01662338]]",0.006981344394543596,[27.9021423   8.19342477],[18.81749608  4.87849152]
0.10307867147403917,0.0011573090883216079,"[[ 7.10601586e-03 -1.31355591e-06]
 [-1.31355591e-06  1.00325103e-04]]",0.06603109435280441,[2. 2.],[  17.40265597 1726.14680208]
0.09404279741788131,0.01760091897326036,"[[4.60267564e-03 3.23943354e-06]
 [3.23943354e-06 2.55034542e-04]]",0.030261480356799774,[2. 2.],[ 19.2669131  111.63043049]
