AU06_r,AU12_r,sigmas,pis,as,bs
0.10429464365237286,0.019394105439549194,"[[5.50455774e-03 1.15833070e-05]
 [1.15833070e-05 2.88925596e-04]]",0.03509371952915087,[2. 2.],[ 17.17644023 101.12411708]
0.22258617320929655,0.2637708013817815,"[[0.00959621 0.000187  ]
 [0.000187   0.00738982]]",0.10282533427008143,[3.79115217 6.66781666],[13.24113747 18.61101111]
0.49825576158420715,0.6068686932321743,"[[0.00873792 0.00087766]
 [0.00087766 0.01015032]]",0.0281733429643943,[13.75712526 13.65732677],[13.85344409  8.84725605]
0.10280823816030751,0.0011604530230421967,"[[ 7.08763447e-03 -1.71450575e-06]
 [-1.71450575e-06  1.00333782e-04]]",0.0661602843505256,[2. 2.],[  17.45369394 1721.46485406]
0.00106233366948544,0.0011010406709307337,"[[1.00193257e-04 1.87867723e-09]
 [1.87867723e-09 1.00284009e-04]]",0.18877091593173137,[2. 2.],[1880.64766283 1814.46332674]
0.11500581155086581,0.13977601875354867,"[[4.99733708e-03 2.75199703e-05]
 [2.75199703e-05 5.94864204e-03]]",0.26243429936685375,[2.22728788 2.68548803],[17.1394541 16.5273072]
0.3478398366939851,0.4491149174469064,"[[0.00563226 0.0004121 ]
 [0.0004121  0.00957322]]",0.04286759870791343,[13.66189601 11.15782944],[25.61450241 13.6862116 ]
0.0011153529856753857,0.08559055212982898,"[[1.00238327e-04 8.71985316e-07]
 [8.71985316e-07 4.44990647e-03]]",0.13435003727996356,[2. 2.],[1791.15429795   21.36706506]
0.2335713202400794,0.2136119680820613,"[[0.00403194 0.00012828]
 [0.00012828 0.01267763]]",0.09509351325153491,[10.13686094  2.61680129],[33.26256382  9.6334547 ]
0.016198139886845975,0.11886759744862108,"[[ 2.28640082e-04 -1.38767625e-05]
 [-1.38767625e-05  6.26694746e-03]]",0.04423095434785076,[2. 2.],[121.47096728  14.82544312]
