AU06_r,AU12_r,sigmas,pis,as,bs
0.10405326575337547,0.01736981973477163,"[[5.45841622e-03 1.98589664e-05]
 [1.98589664e-05 2.49216278e-04]]",0.030192907784935833,[2. 2.],[ 17.22092484 113.14224273]
0.0011156308743731141,0.08559249836472697,"[[1.00239074e-04 8.79439332e-07]
 [8.79439332e-07 4.45066063e-03]]",0.13437804588995533,[2. 2.],[1790.70764725   21.36653373]
0.22489598231192215,0.2466402784879042,"[[6.34894530e-03 9.11177980e-05]
 [9.11177980e-05 8.88331332e-03]]",0.1615683094418957,[5.94988839 4.91223966],[20.50629073 15.00437611]
0.12524137397623616,0.001144849843966108,"[[ 6.74897339e-03 -1.23214663e-06]
 [-1.23214663e-06  1.00299327e-04]]",0.051573973071938777,[2. 2.],[  13.96916368 1744.9539875 ]
0.49438750171010604,0.6061188120305357,"[[0.00905852 0.00100924]
 [0.00100924 0.01003404]]",0.02886476681799115,[13.14815687 13.8151948 ],[13.44668386  8.9776876 ]
0.0010418180877159785,0.00110076453398395,"[[1.00107122e-04 1.59885964e-09]
 [1.59885964e-09 1.00283687e-04]]",0.18758433693709736,[2. 2.],[1917.72094129 1814.91900334]
0.12367839239065541,0.14008512685743293,"[[ 6.14291518e-03 -2.37689412e-05]
 [-2.37689412e-05  6.57406353e-03]]",0.29686726019134685,[2.05843173 2.42679519],[14.58499072 14.89692249]
0.021038462967773414,0.0012191493134695065,"[[3.35895545e-04 1.18925693e-07]
 [1.18925693e-07 1.00477238e-04]]",0.015787249685496114,[2. 2.],[  93.06397892 1638.4881485 ]
0.3412324674947796,0.4295365641920364,"[[0.00670021 0.00036036]
 [0.00036036 0.01071117]]",0.05122821291042521,[11.10715808  9.39679003],[21.44296285 12.47978768]
0.016108675662729107,0.11780783923513657,"[[ 2.27703918e-04 -1.23441058e-05]
 [-1.23441058e-05  6.11670177e-03]]",0.04195493726891784,[2. 2.],[122.15669928  14.97679894]
