AU06_r,AU12_r,sigmas,pis,as,bs
0.6229782017730309,0.5960736219300353,"[[0.00396411 0.00054465]
 [0.00054465 0.02587339]]",0.003936416586779274,[36.2888824   4.95080563],[21.96176312  3.35488925]
0.12952645318177214,0.14401155409774086,"[[6.09711095e-03 2.74325606e-05]
 [2.74325606e-05 6.89932777e-03]]",0.014973770666263195,[2.26571019 2.42908332],[15.22654819 14.43819746]
0.0011156380459458022,0.08563195274314434,"[[1.00239148e-04 8.91820663e-07]
 [8.91820663e-07 4.45879998e-03]]",0.13438023414596748,[2. 2.],[1790.69612332   21.35576775]
0.09642114776845503,0.01826571184587672,"[[4.95697179e-03 2.91747583e-06]
 [2.91747583e-06 2.68258303e-04]]",0.031285707763380695,[2. 2.],[ 18.74233761 107.49477452]
0.10301378707991575,0.0011588047590653826,"[[ 7.10361707e-03 -1.43432437e-06]
 [-1.43432437e-06  1.00329138e-04]]",0.06610051473528421,[2. 2.],[  17.41487695 1723.91628085]
0.4025198042937794,0.538890276244039,"[[0.00707939 0.00012271]
 [0.00012271 0.00595918]]",0.023245453893072185,[13.27169596 21.93190329],[19.6998394  18.76636917]
0.31683956618343156,0.38939139233550096,"[[7.70963681e-03 8.11237098e-05]
 [8.11237098e-05 8.15363188e-03]]",0.046439252562824586,[ 8.57860394 10.96554004],[18.49694109 17.195175  ]
0.49583639257678686,0.6466950471411365,"[[0.00645762 0.00024137]
 [0.00024137 0.0055813 ]]",0.014419964562270847,[18.69860544 25.82691218],[19.01263504 14.10985909]
0.0010623642014128277,0.0011010429814302762,"[[1.00193406e-04 1.84175812e-09]
 [1.84175812e-09 1.00284027e-04]]",0.18877291682623962,[2. 2.],[1880.59355628 1814.45951496]
0.22951217382171402,0.24266883732226555,"[[6.42458183e-03 6.16947498e-05]
 [6.16947498e-05 8.28048408e-03]]",0.13671681896103374,[6.08780045 5.1432291 ],[20.43715614 16.05120674]
0.01600635688076797,0.11579386318096634,"[[ 2.27043678e-04 -1.69162106e-05]
 [-1.69162106e-05  6.09913107e-03]]",0.03994162155502714,[2. 2.],[122.95035659  15.2720725 ]
0.0740199516283553,0.14142957686074176,"[[2.53468762e-03 2.99782125e-05]
 [2.99782125e-05 5.82455136e-03]]",0.10635653777270711,[2.         2.80702151],[25.01974206 17.04046426]
0.1555016217723293,0.1475695414956304,"[[ 5.93251996e-03 -1.60558065e-05]
 [-1.60558065e-05  7.82769642e-03]]",0.1934307899691498,[3.28664573 2.22390486],[17.84911923 12.84631109]
