AU06_r,AU12_r,sigmas,pis,as,bs
0.5507677122836685,0.6460248005074611,"[[0.00710408 0.0003274 ]
 [0.0003274  0.00950161]]",0.012216416217084154,[18.63149302 14.90195818],[15.19673003  8.16520297]
0.21977713501521612,0.21445691690826482,"[[4.99012377e-03 1.90527118e-05]
 [1.90527118e-05 1.06575917e-02]]",0.12471900453196554,[7.33240353 3.17547556],[26.03050081 11.63158034]
0.3243847063845086,0.32305612842124787,"[[0.02258982 0.00062848]
 [0.00062848 0.00854744]]",0.007603691020563831,[2.8226931  7.94250939],[ 5.87899056 16.64303067]
0.1109128754218756,0.01955884165705654,"[[6.06557622e-03 4.19828540e-05]
 [4.19828540e-05 2.95517708e-04]]",0.03249407725299435,[2. 2.],[ 16.03217158 100.25554432]
0.42079509297075773,0.5505139940087986,"[[0.00625483 0.00037542]
 [0.00037542 0.00820405]]",0.029812937493105734,[15.97597687 16.05393699],[21.99019036 13.10778671]
0.001062301418694028,0.001101051950577945,"[[1.00193095e-04 1.93222364e-09]
 [1.93222364e-09 1.00284045e-04]]",0.1887693149752902,[2. 2.],[1880.70481881 1814.44471812]
0.10354137965841102,0.1255177292318711,"[[ 4.66499691e-03 -1.36069180e-05]
 [-1.36069180e-05  5.91900426e-03]]",0.17744955120687858,[2.         2.20210454],[17.31594891 15.34206674]
0.0011149219206002777,0.08554944465564213,"[[1.00237194e-04 8.48522234e-07]
 [8.48522234e-07 4.44464501e-03]]",0.13428749718684754,[2. 2.],[1791.84758972   21.3782932 ]
0.300949335095871,0.35219273863831874,"[[0.00595389 0.00020093]
 [0.00020093 0.01097979]]",0.06296401739462562,[10.33299645  6.96614572],[24.00167469 12.81321073]
0.14622814931749864,0.18727249732639162,"[[0.00643052 0.00011465]
 [0.00011465 0.0071155 ]]",0.12232313629438575,[2.69272082 3.81851027],[15.72179674 16.57161813]
0.01567761667398289,0.11966053281407596,"[[ 2.20099777e-04 -8.80659262e-06]
 [-8.80659262e-06  6.26518472e-03]]",0.04108757445310021,[2. 2.],[125.57041083  14.71394864]
0.10259298288772294,0.0011636663516187075,"[[ 7.06932853e-03 -2.01502871e-06]
 [-2.01502871e-06  1.00343145e-04]]",0.06627278197315833,[2. 2.],[  17.49451067 1716.70570737]
