AU06_r,AU12_r,sigmas,pis,as,bs
0.10108315363516646,0.18919123052726464,"[[4.44761260e-03 3.98300653e-05]
 [3.98300653e-05 4.88487314e-03]]",0.06300235129921428,[2.         5.75191272],[17.78569057 24.65072647]
0.11584467156325422,0.11507326193333343,"[[ 5.68436181e-03 -9.01764678e-06]
 [-9.01764678e-06  5.63957155e-03]]",0.19442042508577992,[2. 2.],[15.26449713 15.38023209]
0.0011148578307207627,0.08562996407049214,"[[1.00236855e-04 8.95633533e-07]
 [8.95633533e-07 4.45921678e-03]]",0.13430289630752446,[2. 2.],[1791.95071272   21.35631016]
0.46221581548228013,0.5996922462342309,"[[0.00566623 0.00021496]
 [0.00021496 0.00719817]]",0.02330226491622712,[19.81478383 19.40024076],[23.05433308 12.95008706]
0.3636992389690905,0.3520402061272685,"[[0.02012691 0.0002693 ]
 [0.0002693  0.00821877]]",0.006453421756735531,[3.81816648 9.41865631],[ 6.67997614 17.33583407]
0.0010623713942105098,0.0011010318695212293,"[[1.00193450e-04 1.80931356e-09]
 [1.80931356e-09 1.00283987e-04]]",0.18877307322980127,[2. 2.],[1880.58081016 1814.47784716]
0.01546537302489054,0.11477816708643994,"[[ 2.17373689e-04 -1.70143954e-05]
 [-1.70143954e-05  5.98542670e-03]]",0.03892168887869659,[2. 2.],[127.32116133  15.4249167 ]
0.5999315135416476,0.6501801740820686,"[[4.90625272e-03 4.23570648e-05]
 [4.23570648e-05 1.27661967e-02]]",0.006078869208304662,[28.74869485 10.93360068],[19.17126635  5.88266213]
0.19633360693187032,0.20177879343552602,"[[5.73061858e-03 1.86006630e-05]
 [1.86006630e-05 9.77890897e-03]]",0.12067747658358889,[5.20951146 3.12163103],[21.3244658  12.34892947]
0.10300529840854258,0.0011519133517028234,"[[ 7.10468049e-03 -1.43377686e-06]
 [-1.43377686e-06  1.00309967e-04]]",0.06578138979315883,[2. 2.],[  17.41647693 1734.24170346]
0.09797795044334065,0.01424803928210076,"[[5.2082221e-03 1.9311307e-05]
 [1.9311307e-05 1.9768815e-04]]",0.021672392859910086,[2. 2.],[ 18.41275604 138.37019132]
0.2519601671629279,0.27193496035571346,"[[6.40757538e-03 3.87014390e-05]
 [3.87014390e-05 8.95742051e-03]]",0.09088798555419306,[7.15934636 5.7386578 ],[21.25524965 15.36439491]
0.3423878059507644,0.44956927556152076,"[[0.00579097 0.00016477]
 [0.00016477 0.00891889]]",0.037215000727764465,[12.96996585 12.02383842],[24.91095638 14.72140214]
0.10751966349893907,0.15771682362986292,"[[4.96999932e-03 3.91832852e-05]
 [3.91832852e-05 7.01500381e-03]]",0.008510763799100986,[2.         2.82894643],[16.60124869 15.10792529]
