AU06_r,AU12_r,sigmas,pis,as,bs
0.10390935926514432,0.017592744458099406,"[[5.56909015e-03 2.00903459e-05]
 [2.00903459e-05 2.53693486e-04]]",0.030675166157587034,[2. 2.],[ 17.24754434 111.68322917]
0.12588554362216367,0.14163173200256488,"[[ 6.05486716e-03 -9.50776859e-06]
 [-9.50776859e-06  6.64596149e-03]]",0.29866597112067456,[2.16190048 2.44918663],[15.01164001 14.84345391]
0.0011163520839343201,0.08563791255915174,"[[1.00241162e-04 9.02901397e-07]
 [9.02901397e-07 4.45607197e-03]]",0.13445421449160103,[2. 2.],[1789.54948406   21.35414234]
0.5962466557713675,0.6237947372354148,"[[0.00508451 0.00015764]
 [0.00015764 0.01709056]]",0.007154857129233348,[27.63428859  7.94169086],[18.71278661  4.78956573]
0.45841468813508546,0.6017802869883832,"[[0.00563847 0.00034242]
 [0.00034242 0.00681356]]",0.022957441067802443,[19.72630627 20.56351988],[23.30526925 13.60762252]
0.22871945823988782,0.24973557975211133,"[[6.04788452e-03 6.83543091e-05]
 [6.83543091e-05 9.13439029e-03]]",0.14944711151789006,[6.44265184 4.87292556],[21.72570728 14.63941451]
0.0010623444417893098,0.0011010515195848725,"[[1.00193310e-04 1.86926202e-09]
 [1.86926202e-09 1.00284055e-04]]",0.18877208510529836,[2. 2.],[1880.62857255 1814.44542914]
0.22461702116424417,0.24760647502253186,"[[0.01775998 0.00027492]
 [0.00027492 0.00512654]]",0.008432231552320184,[2.         8.75037107],[ 6.90404471 26.5894603 ]
0.01690082612478537,0.11730627314263485,"[[ 2.41967696e-04 -1.56739698e-05]
 [-1.56739698e-05  6.06666336e-03]]",0.045655744118357815,[2. 2.],[116.33741056  15.04938659]
0.10282518726009172,0.0011574806367473894,"[[ 7.08940494e-03 -1.68464385e-06]
 [-1.68464385e-06  1.00325329e-04]]",0.06603851844944635,[2. 2.],[  17.45048731 1725.8906761 ]
0.33916524800077635,0.4294784875549796,"[[0.00651738 0.00017121]
 [0.00017121 0.00963745]]",0.047746659289788704,[11.32470562 10.48976436],[22.06522948 13.9346589 ]
