AU06_r,sigmas,pis,as,bs
0.3342958275311776,[[0.02649342]],0.01944010064150438,[2.47375629],[4.9261455]
0.2023526446994612,[[0.01495869]],0.3192903427205744,[2.],[7.88373541]
0.10712762008296303,[[0.00503992]],0.2104908345992683,[2.],[16.66932168]
0.016851258764923913,[[0.00024292]],0.06310397878147496,[2.],[116.68549572]
0.0010924364543023377,[[0.00010021]],0.30220604407862484,[2.],[1828.77010303]
0.2512208715645886,[[0.0100671]],0.08546869917855324,[4.44296972],[13.24254221]
