AU06_r,sigmas,pis,as,bs
0.0010768617713860556,[[0.00010017]],0.3228246030659395,[2.],[1855.24858393]
0.15627545947872432,[[0.00974966]],0.3242456229197253,[2.],[10.7979147]
0.35303822225614,[[0.02043509]],0.015742677165541532,[3.5928566],[6.58410548]
0.3422215632175437,[[0.02048672]],0.019193154450362793,[3.41807294],[6.56982178]
0.25362599968551863,[[0.02120492]],0.057143908672628904,[2.01053594],[5.91663219]
0.35565040706760315,[[0.02041309]],0.01502709394986793,[3.63698317],[6.58930393]
0.17811424096428366,[[0.01211128]],0.1760708513766535,[2.],[9.22874841]
0.020268628401438695,[[0.00030985]],0.06975208839928058,[2.],[96.6746592]
