AU06_r,sigmas,pis,as,bs
0.22836068445996072,[[0.0181372]],0.25255044355697526,[2.],[6.75807499]
0.19990341000744005,[[0.00984155]],0.21483671209166402,[3.04886859],[12.20284016]
0.0010920458258162366,[[0.00010021]],0.3021322046685698,[2.],[1829.42497569]
0.016343579796228084,[[0.00023408]],0.060147151632655806,[2.],[120.37221129]
0.08565708440644176,[[0.00335655]],0.17033348805013512,[2.],[21.3489152]
