AU06_r,sigmas,pis,as,bs
0.3248046901682362,[[0.01770987]],0.08800647034339329,[3.69734893],[7.68595014]
0.0010950443240271932,[[0.00010022]],0.30266506774952795,[2.],[1824.41008781]
0.019502736941106744,[[0.0002962]],0.07497987687138859,[2.],[100.5497091]
0.16121265975491533,[[0.01033127]],0.5343485850356897,[2.],[10.40597359]
