AU06_r,sigmas,pis,as,bs
0.21854159274797585,[[0.01694399]],0.20272817836084056,[2.],[7.15157602]
0.1333907379878033,[[0.0074552]],0.320655861543379,[2.],[12.99354476]
0.2678115444842078,[[0.01534579]],0.10388894385871064,[3.15428577],[8.62371945]
0.001093886146759163,[[0.00010021]],0.30246758876319246,[2.],[1826.34384175]
0.018386583380014362,[[0.00027253]],0.07025942747387731,[2.],[106.77496698]
