AU06_r,sigmas,pis,as,bs
0.1841486632074466,[[0.01271507]],0.14739867150058014,[2.],[8.86079022]
0.16954639712970573,[[0.01106078]],0.13682618619350842,[2.],[9.79618107]
0.014698997158908827,[[0.00020347]],0.044965835101520135,[2.],[134.0637041]
0.5307768903899278,[[0.0082483]],0.01432950392168792,[15.4957291],[13.69870152]
0.22177789643938525,[[0.01030745]],0.18608540760095169,[3.49176745],[12.25266655]
0.001073478343360576,[[0.00010016]],0.3221271359645529,[2.],[1861.10232747]
0.06930145460311438,[[0.00225851]],0.12388674223910871,[2.],[26.8594231]
0.3105527140401831,[[0.01833926]],0.00906311880579677,[3.31513029],[7.35980552]
0.26985755356303115,[[0.017887]],0.015317398672293231,[2.70276198],[7.31275155]
