AU06_r,AU12_r,sigmas,pis,as,bs
0.25686897540167725,0.2903965782350814,"[[ 0.00645012  0.00071039]
 [ 0.00071039  0.01129872]]",0.1518843560960665,[ 7.34500451  5.00586411],[ 21.24935766  12.23216308]
0.45080842945994326,0.5598249214501346,"[[ 0.01062688  0.00285932]
 [ 0.00285932  0.01259212]]",0.048483564027297935,[ 10.05192091  10.39564635],[ 12.24562336   8.1738134 ]
0.12906210945307084,0.15542399102187748,"[[  6.22764444e-03   3.49957440e-05]
 [  3.49957440e-05   6.36669603e-03]]",0.2998945481075019,[ 2.20042813  3.04907942],[ 14.84894551  16.56873764]
0.018881527296176346,0.041067998870003355,"[[  2.22784291e-03   2.59807323e-06]
 [  2.59807323e-06   4.17055118e-03]]",0.45399031912359195,[ 0.13812262  0.34672632],[ 7.17710247  8.09601078]
0.1663313498751675,0.03683545489273703,"[[  5.01675439e-03   4.51127913e-05]
 [  4.51127913e-05   4.24981808e-03]]",0.04574721264554182,[ 4.43113813  0.27067665],[ 22.20928855   7.07758755]
